x1,x2,y
202.0,324.0,324.0
473.0,335.0,473.0
917.0,54.0,917.0
283.0,78.0,283.0
316.0,931.0,931.0
2.0,484.0,484.0
742.0,249.0,742.0
119.0,95.0,119.0
397.0,881.0,881.0
487.0,256.0,487.0
307.0,29.0,307.0
367.0,795.0,795.0
490.0,745.0,745.0
113.0,597.0,597.0
889.0,687.0,889.0
29.0,258.0,258.0
772.0,814.0,814.0
18.0,640.0,640.0
840.0,624.0,840.0
315.0,913.0,913.0
489.0,944.0,944.0
38.0,118.0,118.0
863.0,228.0,863.0
860.0,583.0,860.0
629.0,534.0,629.0
16.0,656.0,656.0
764.0,538.0,764.0
729.0,845.0,845.0
401.0,831.0,831.0
431.0,499.0,499.0
761.0,188.0,761.0
227.0,509.0,509.0
214.0,403.0,403.0
23.0,291.0,291.0
534.0,827.0,827.0
15.0,311.0,311.0
232.0,978.0,978.0
437.0,452.0,452.0
384.0,538.0,538.0
101.0,529.0,529.0
230.0,490.0,490.0
326.0,48.0,326.0
278.0,770.0,770.0
768.0,966.0,966.0
236.0,95.0,236.0
579.0,736.0,736.0
624.0,650.0,650.0
998.0,748.0,998.0
448.0,446.0,448.0
345.0,690.0,690.0
828.0,924.0,924.0
42.0,698.0,698.0
419.0,118.0,419.0
384.0,908.0,908.0
811.0,721.0,811.0
41.0,15.0,41.0
381.0,772.0,772.0
937.0,180.0,937.0
170.0,443.0,443.0
333.0,684.0,684.0
377.0,476.0,476.0
368.0,619.0,619.0
774.0,402.0,774.0
252.0,208.0,252.0
127.0,686.0,686.0
811.0,966.0,966.0
563.0,752.0,752.0
655.0,874.0,874.0
475.0,827.0,827.0
713.0,254.0,713.0
840.0,682.0,840.0
749.0,130.0,749.0
950.0,892.0,950.0
733.0,74.0,733.0
490.0,50.0,490.0
77.0,230.0,230.0
322.0,79.0,322.0
880.0,107.0,880.0
554.0,428.0,554.0
237.0,500.0,500.0
933.0,92.0,933.0
65.0,828.0,828.0
790.0,937.0,937.0
396.0,716.0,716.0
353.0,882.0,882.0
882.0,535.0,882.0
720.0,133.0,720.0
795.0,883.0,883.0
516.0,570.0,570.0
360.0,996.0,996.0
247.0,575.0,575.0
833.0,984.0,984.0
81.0,824.0,824.0
484.0,430.0,484.0
845.0,479.0,845.0
458.0,217.0,458.0
445.0,681.0,681.0
73.0,190.0,190.0
653.0,819.0,819.0
925.0,289.0,925.0
864.0,749.0,864.0
923.0,792.0,923.0
669.0,981.0,981.0
134.0,658.0,658.0
355.0,412.0,412.0
376.0,864.0,864.0
547.0,347.0,547.0
901.0,519.0,901.0
519.0,775.0,775.0
869.0,818.0,869.0
352.0,219.0,352.0
735.0,508.0,735.0
712.0,882.0,882.0
405.0,474.0,474.0
875.0,828.0,875.0
499.0,475.0,499.0
842.0,168.0,842.0
615.0,944.0,944.0
343.0,322.0,343.0
348.0,306.0,348.0
682.0,805.0,805.0
526.0,99.0,526.0
12.0,975.0,975.0
590.0,260.0,590.0
253.0,818.0,818.0
264.0,552.0,552.0
864.0,324.0,864.0
818.0,703.0,818.0
356.0,883.0,883.0
854.0,805.0,854.0
216.0,903.0,903.0
290.0,398.0,398.0
488.0,875.0,875.0
145.0,919.0,919.0
89.0,899.0,899.0
125.0,502.0,502.0
72.0,364.0,364.0
311.0,520.0,520.0
906.0,285.0,906.0
83.0,750.0,750.0
543.0,260.0,543.0
627.0,558.0,627.0
88.0,314.0,314.0
403.0,272.0,403.0
767.0,900.0,900.0
208.0,838.0,838.0
794.0,451.0,794.0
80.0,662.0,662.0
156.0,668.0,668.0
673.0,315.0,673.0
138.0,24.0,138.0
420.0,251.0,420.0
971.0,520.0,971.0
503.0,719.0,719.0
637.0,263.0,637.0
616.0,764.0,764.0
217.0,509.0,509.0
24.0,654.0,654.0
501.0,204.0,501.0
542.0,628.0,628.0
571.0,208.0,571.0
410.0,479.0,479.0
835.0,796.0,835.0
946.0,296.0,946.0
36.0,70.0,70.0
251.0,119.0,251.0
673.0,268.0,673.0
59.0,277.0,277.0
450.0,575.0,575.0
329.0,270.0,329.0
408.0,495.0,495.0
728.0,284.0,728.0
584.0,944.0,944.0
370.0,209.0,370.0
256.0,939.0,939.0
225.0,156.0,225.0
227.0,211.0,227.0
849.0,64.0,849.0
984.0,228.0,984.0
361.0,16.0,361.0
153.0,380.0,380.0
965.0,166.0,965.0
443.0,263.0,443.0
583.0,783.0,783.0
519.0,826.0,826.0
690.0,628.0,690.0
127.0,358.0,358.0
197.0,35.0,197.0
380.0,206.0,380.0
826.0,634.0,826.0
520.0,47.0,520.0
234.0,417.0,417.0
627.0,202.0,627.0
48.0,142.0,142.0
628.0,776.0,776.0
211.0,80.0,211.0
53.0,183.0,183.0
257.0,963.0,963.0
240.0,539.0,539.0
298.0,748.0,748.0
78.0,972.0,972.0
571.0,171.0,571.0
898.0,253.0,898.0
535.0,859.0,859.0
621.0,574.0,621.0
49.0,30.0,49.0
909.0,451.0,909.0
16.0,950.0,950.0
536.0,570.0,570.0
986.0,98.0,986.0
15.0,204.0,204.0
290.0,706.0,706.0
295.0,352.0,352.0
902.0,381.0,902.0
304.0,605.0,605.0
398.0,39.0,398.0
929.0,82.0,929.0
157.0,505.0,505.0
172.0,640.0,640.0
352.0,15.0,352.0
464.0,445.0,464.0
890.0,526.0,890.0
119.0,281.0,281.0
365.0,749.0,749.0
927.0,611.0,927.0
509.0,18.0,509.0
622.0,199.0,622.0
241.0,59.0,241.0
866.0,39.0,866.0
757.0,802.0,802.0
150.0,989.0,989.0
575.0,518.0,575.0
333.0,917.0,917.0
556.0,552.0,556.0
287.0,806.0,806.0
498.0,269.0,498.0
939.0,175.0,939.0
587.0,776.0,776.0
22.0,784.0,784.0
576.0,303.0,576.0
283.0,358.0,358.0
13.0,137.0,137.0
23.0,682.0,682.0
712.0,581.0,712.0
894.0,525.0,894.0
845.0,110.0,845.0
903.0,363.0,903.0
994.0,157.0,994.0
883.0,141.0,883.0
862.0,677.0,862.0
120.0,137.0,137.0
300.0,950.0,950.0
36.0,294.0,294.0
809.0,928.0,928.0
114.0,28.0,114.0
985.0,359.0,985.0
496.0,947.0,947.0
433.0,529.0,529.0
306.0,913.0,913.0
69.0,246.0,246.0
883.0,497.0,883.0
55.0,162.0,162.0
971.0,319.0,971.0
248.0,252.0,252.0
400.0,346.0,400.0
814.0,590.0,814.0
215.0,366.0,366.0
140.0,308.0,308.0
442.0,90.0,442.0
368.0,563.0,563.0
425.0,264.0,425.0
367.0,910.0,910.0
425.0,990.0,990.0
24.0,810.0,810.0
791.0,163.0,791.0
293.0,669.0,669.0
980.0,253.0,980.0
293.0,951.0,951.0
555.0,306.0,555.0
779.0,504.0,779.0
557.0,1.0,557.0
470.0,530.0,530.0
123.0,826.0,826.0
181.0,717.0,717.0
177.0,110.0,177.0
889.0,298.0,889.0
283.0,62.0,283.0
477.0,221.0,477.0
659.0,179.0,659.0
330.0,268.0,330.0
636.0,623.0,636.0
199.0,711.0,711.0
184.0,447.0,447.0
985.0,664.0,985.0
200.0,545.0,545.0
8.0,99.0,99.0
827.0,253.0,827.0
772.0,881.0,881.0
418.0,143.0,418.0
153.0,299.0,299.0
288.0,469.0,469.0
372.0,674.0,674.0
925.0,708.0,925.0
2.0,332.0,332.0
981.0,224.0,981.0
833.0,457.0,833.0
436.0,526.0,526.0
314.0,705.0,705.0
297.0,813.0,813.0
635.0,458.0,635.0
448.0,654.0,654.0
331.0,478.0,478.0
534.0,707.0,707.0
348.0,758.0,758.0
693.0,586.0,693.0
269.0,313.0,313.0
894.0,699.0,894.0
260.0,478.0,478.0
405.0,295.0,405.0
126.0,545.0,545.0
833.0,491.0,833.0
664.0,309.0,664.0
196.0,126.0,196.0
333.0,455.0,455.0
193.0,399.0,399.0
39.0,75.0,75.0
135.0,69.0,135.0
677.0,735.0,735.0
499.0,87.0,499.0
549.0,776.0,776.0
292.0,54.0,292.0
214.0,965.0,965.0
872.0,53.0,872.0
255.0,862.0,862.0
707.0,559.0,707.0
811.0,267.0,811.0
749.0,18.0,749.0
16.0,338.0,338.0
684.0,414.0,684.0
252.0,140.0,252.0
407.0,703.0,703.0
362.0,362.0,362.0
773.0,430.0,773.0
637.0,15.0,637.0
588.0,366.0,588.0
517.0,728.0,728.0
376.0,295.0,376.0
798.0,36.0,798.0
803.0,932.0,932.0
213.0,995.0,995.0
106.0,128.0,128.0
322.0,360.0,360.0
494.0,715.0,715.0
305.0,471.0,471.0
405.0,932.0,932.0
79.0,447.0,447.0
726.0,280.0,726.0
713.0,379.0,713.0
382.0,300.0,382.0
648.0,529.0,648.0
294.0,380.0,380.0
170.0,379.0,379.0
16.0,76.0,76.0
733.0,643.0,733.0
245.0,126.0,245.0
662.0,98.0,662.0
633.0,835.0,835.0
920.0,156.0,920.0
873.0,597.0,873.0
553.0,312.0,553.0
411.0,782.0,782.0
826.0,888.0,888.0
238.0,248.0,248.0
527.0,600.0,600.0
947.0,1000.0,1000.0
602.0,640.0,640.0
683.0,173.0,683.0
885.0,501.0,885.0
715.0,354.0,715.0
175.0,89.0,175.0
836.0,298.0,836.0
86.0,153.0,153.0
128.0,805.0,805.0
72.0,71.0,72.0
595.0,169.0,595.0
209.0,486.0,486.0
101.0,53.0,101.0
94.0,498.0,498.0
903.0,3.0,903.0
588.0,370.0,588.0
764.0,602.0,764.0
368.0,474.0,474.0
471.0,296.0,471.0
383.0,53.0,383.0
339.0,20.0,339.0
551.0,692.0,692.0
922.0,751.0,922.0
20.0,989.0,989.0
862.0,379.0,862.0
443.0,779.0,779.0
192.0,693.0,693.0
566.0,110.0,566.0
904.0,934.0,934.0
849.0,469.0,849.0
679.0,703.0,703.0
90.0,84.0,90.0
830.0,688.0,830.0
542.0,526.0,542.0
747.0,767.0,767.0
909.0,819.0,909.0
984.0,627.0,984.0
708.0,532.0,708.0
53.0,953.0,953.0
874.0,874.0,874.0
810.0,50.0,810.0
809.0,140.0,809.0
380.0,377.0,380.0
892.0,936.0,936.0
206.0,750.0,750.0
593.0,694.0,694.0
755.0,796.0,796.0
298.0,224.0,298.0
988.0,387.0,988.0
532.0,243.0,532.0
531.0,77.0,531.0
692.0,897.0,897.0
838.0,616.0,838.0
246.0,749.0,749.0
932.0,773.0,932.0
960.0,958.0,960.0
180.0,973.0,973.0
461.0,736.0,736.0
363.0,239.0,363.0
59.0,158.0,158.0
314.0,919.0,919.0
696.0,391.0,696.0
247.0,53.0,247.0
873.0,687.0,873.0
836.0,595.0,836.0
78.0,526.0,526.0
837.0,660.0,837.0
378.0,142.0,378.0
474.0,838.0,838.0
227.0,336.0,336.0
995.0,38.0,995.0
467.0,651.0,651.0
898.0,260.0,898.0
503.0,953.0,953.0
248.0,163.0,248.0
427.0,827.0,827.0
986.0,371.0,986.0
757.0,402.0,757.0
781.0,3.0,781.0
721.0,70.0,721.0
470.0,299.0,470.0
506.0,980.0,980.0
634.0,305.0,634.0
753.0,314.0,753.0
70.0,417.0,417.0
258.0,821.0,821.0
391.0,472.0,472.0
933.0,440.0,933.0
718.0,249.0,718.0
869.0,628.0,869.0
38.0,750.0,750.0
359.0,289.0,359.0
45.0,310.0,310.0
165.0,158.0,165.0
144.0,735.0,735.0
773.0,619.0,773.0
390.0,536.0,536.0
484.0,141.0,484.0
405.0,763.0,763.0
71.0,230.0,230.0
336.0,240.0,336.0
544.0,676.0,676.0
460.0,815.0,815.0
922.0,84.0,922.0
65.0,406.0,406.0
363.0,479.0,479.0
673.0,2.0,673.0
991.0,38.0,991.0
24.0,134.0,134.0
662.0,970.0,970.0
723.0,940.0,940.0
100.0,833.0,833.0
262.0,557.0,557.0
474.0,21.0,474.0
263.0,558.0,558.0
403.0,962.0,962.0
567.0,429.0,567.0
184.0,118.0,184.0
317.0,702.0,702.0
439.0,713.0,713.0
703.0,543.0,703.0
831.0,467.0,831.0
90.0,84.0,90.0
201.0,286.0,286.0
940.0,819.0,940.0
443.0,782.0,782.0
620.0,780.0,780.0
643.0,339.0,643.0
344.0,279.0,344.0
792.0,750.0,792.0
689.0,530.0,689.0
256.0,847.0,847.0
710.0,41.0,710.0
890.0,612.0,890.0
914.0,410.0,914.0
59.0,213.0,213.0
401.0,725.0,725.0
484.0,825.0,825.0
112.0,649.0,649.0
578.0,616.0,616.0
784.0,26.0,784.0
319.0,585.0,585.0
83.0,674.0,674.0
66.0,894.0,894.0
976.0,507.0,976.0
1000.0,342.0,1000.0
321.0,582.0,582.0
661.0,136.0,661.0
16.0,827.0,827.0
879.0,407.0,879.0
696.0,504.0,696.0
476.0,112.0,476.0
952.0,591.0,952.0
63.0,741.0,741.0
157.0,452.0,452.0
227.0,648.0,648.0
723.0,716.0,723.0
913.0,619.0,913.0
334.0,514.0,514.0
984.0,481.0,984.0
176.0,877.0,877.0
443.0,703.0,703.0
867.0,639.0,867.0
700.0,45.0,700.0
647.0,903.0,903.0
271.0,474.0,474.0
46.0,697.0,697.0
632.0,551.0,632.0
168.0,382.0,382.0
717.0,692.0,717.0
905.0,893.0,905.0
937.0,4.0,937.0
866.0,778.0,866.0
332.0,812.0,812.0
922.0,620.0,922.0
825.0,226.0,825.0
549.0,982.0,982.0
333.0,901.0,901.0
316.0,638.0,638.0
150.0,613.0,613.0
727.0,678.0,727.0
592.0,401.0,592.0
817.0,54.0,817.0
121.0,812.0,812.0
899.0,887.0,899.0
536.0,66.0,536.0
755.0,884.0,884.0
50.0,767.0,767.0
149.0,520.0,520.0
465.0,169.0,465.0
577.0,7.0,577.0
513.0,371.0,513.0
615.0,125.0,615.0
328.0,891.0,891.0
93.0,315.0,315.0
573.0,234.0,573.0
853.0,331.0,853.0
730.0,707.0,730.0
955.0,281.0,955.0
715.0,828.0,828.0
465.0,55.0,465.0
622.0,453.0,622.0
499.0,256.0,499.0
206.0,168.0,206.0
762.0,739.0,762.0
707.0,528.0,707.0
229.0,289.0,289.0
654.0,273.0,654.0
522.0,948.0,948.0
503.0,417.0,503.0
277.0,718.0,718.0
685.0,568.0,685.0
868.0,935.0,935.0
907.0,583.0,907.0
189.0,383.0,383.0
324.0,336.0,336.0
997.0,150.0,997.0
945.0,500.0,945.0
288.0,453.0,453.0
762.0,90.0,762.0
553.0,862.0,862.0
616.0,171.0,616.0
267.0,484.0,484.0
323.0,792.0,792.0
742.0,314.0,742.0
385.0,354.0,385.0
741.0,339.0,741.0
410.0,430.0,430.0
756.0,725.0,756.0
799.0,949.0,949.0
772.0,244.0,772.0
861.0,874.0,874.0
195.0,392.0,392.0
447.0,911.0,911.0
985.0,489.0,985.0
579.0,136.0,579.0
282.0,529.0,529.0
650.0,949.0,949.0
912.0,622.0,912.0
421.0,386.0,421.0
63.0,861.0,861.0
174.0,772.0,772.0
685.0,314.0,685.0
305.0,753.0,753.0
957.0,547.0,957.0
423.0,86.0,423.0
518.0,695.0,695.0
937.0,615.0,937.0
598.0,955.0,955.0
622.0,608.0,622.0
747.0,776.0,776.0
60.0,756.0,756.0
992.0,787.0,992.0
933.0,724.0,933.0
82.0,885.0,885.0
368.0,992.0,992.0
127.0,680.0,680.0
763.0,74.0,763.0
515.0,632.0,632.0
306.0,788.0,788.0
819.0,628.0,819.0
544.0,307.0,544.0
662.0,850.0,850.0
856.0,247.0,856.0
338.0,947.0,947.0
855.0,157.0,855.0
595.0,262.0,595.0
691.0,812.0,812.0
781.0,576.0,781.0
867.0,843.0,867.0
860.0,54.0,860.0
275.0,730.0,730.0
194.0,202.0,202.0
22.0,536.0,536.0
92.0,131.0,131.0
83.0,401.0,401.0
910.0,370.0,910.0
692.0,260.0,692.0
15.0,438.0,438.0
206.0,697.0,697.0
479.0,418.0,479.0
477.0,8.0,477.0
282.0,542.0,542.0
309.0,241.0,309.0
362.0,104.0,362.0
818.0,43.0,818.0
413.0,437.0,437.0
479.0,945.0,945.0
568.0,658.0,658.0
339.0,361.0,361.0
52.0,650.0,650.0
353.0,623.0,623.0
603.0,395.0,603.0
749.0,24.0,749.0
787.0,231.0,787.0
110.0,476.0,476.0
30.0,815.0,815.0
674.0,765.0,765.0
109.0,786.0,786.0
887.0,287.0,887.0
138.0,561.0,561.0
886.0,394.0,886.0
629.0,80.0,629.0
106.0,155.0,155.0
647.0,819.0,819.0
38.0,436.0,436.0
977.0,69.0,977.0
256.0,240.0,256.0
724.0,222.0,724.0
986.0,795.0,986.0
850.0,749.0,850.0
890.0,526.0,890.0
612.0,497.0,612.0
883.0,954.0,954.0
511.0,274.0,511.0
290.0,910.0,910.0
221.0,481.0,481.0
592.0,15.0,592.0
969.0,32.0,969.0
731.0,133.0,731.0
597.0,16.0,597.0
599.0,848.0,848.0
588.0,65.0,588.0
612.0,349.0,612.0
311.0,65.0,311.0
908.0,317.0,908.0
270.0,272.0,272.0
302.0,426.0,426.0
445.0,338.0,445.0
368.0,823.0,823.0
750.0,425.0,750.0
498.0,336.0,498.0
911.0,440.0,911.0
830.0,689.0,830.0
227.0,919.0,919.0
987.0,306.0,987.0
548.0,186.0,548.0
934.0,893.0,934.0
471.0,425.0,471.0
702.0,594.0,702.0
43.0,293.0,293.0
515.0,43.0,515.0
81.0,812.0,812.0
431.0,315.0,431.0
76.0,543.0,543.0
512.0,609.0,609.0
445.0,176.0,445.0
458.0,396.0,458.0
544.0,555.0,555.0
586.0,961.0,961.0
47.0,927.0,927.0
228.0,982.0,982.0
941.0,686.0,941.0
141.0,546.0,546.0
827.0,970.0,970.0
50.0,768.0,768.0
33.0,542.0,542.0
321.0,97.0,321.0
200.0,668.0,668.0
601.0,275.0,601.0
990.0,689.0,990.0
824.0,144.0,824.0
753.0,325.0,753.0
367.0,961.0,961.0
38.0,534.0,534.0
124.0,914.0,914.0
669.0,802.0,802.0
384.0,749.0,749.0
8.0,751.0,751.0
867.0,94.0,867.0
150.0,618.0,618.0
347.0,350.0,350.0
341.0,405.0,405.0
551.0,291.0,551.0
957.0,693.0,957.0
21.0,373.0,373.0
973.0,897.0,973.0
242.0,109.0,242.0
22.0,920.0,920.0
838.0,267.0,838.0
842.0,860.0,860.0
669.0,167.0,669.0
951.0,44.0,951.0
776.0,869.0,869.0
508.0,751.0,751.0
459.0,731.0,731.0
523.0,479.0,523.0
374.0,910.0,910.0
184.0,234.0,234.0
20.0,369.0,369.0
555.0,505.0,555.0
44.0,523.0,523.0
332.0,783.0,783.0
135.0,343.0,343.0
605.0,71.0,605.0
20.0,198.0,198.0
760.0,174.0,760.0
788.0,227.0,788.0
857.0,37.0,857.0
804.0,256.0,804.0
649.0,525.0,649.0
707.0,53.0,707.0
886.0,415.0,886.0
449.0,211.0,449.0
870.0,475.0,870.0
574.0,711.0,711.0
293.0,218.0,293.0
684.0,210.0,684.0
446.0,792.0,792.0
668.0,481.0,668.0
942.0,457.0,942.0
462.0,220.0,462.0
369.0,309.0,369.0
181.0,308.0,308.0
497.0,512.0,512.0
669.0,442.0,669.0
457.0,474.0,474.0
390.0,353.0,390.0
863.0,992.0,992.0
148.0,725.0,725.0
597.0,725.0,725.0
173.0,732.0,732.0
492.0,794.0,794.0
224.0,1.0,224.0
707.0,648.0,707.0
261.0,406.0,406.0
597.0,732.0,732.0
0.0,422.0,422.0
664.0,691.0,691.0
25.0,214.0,214.0
140.0,566.0,566.0
188.0,459.0,459.0
917.0,308.0,917.0
768.0,951.0,951.0
12.0,315.0,315.0
600.0,915.0,915.0
850.0,725.0,850.0
578.0,624.0,624.0
837.0,821.0,837.0
553.0,887.0,887.0
306.0,163.0,306.0
492.0,902.0,902.0
149.0,979.0,979.0
98.0,976.0,976.0
425.0,317.0,425.0
805.0,292.0,805.0
782.0,935.0,935.0
536.0,404.0,536.0
409.0,275.0,409.0
5.0,928.0,928.0
451.0,831.0,831.0
761.0,259.0,761.0
498.0,11.0,498.0
865.0,129.0,865.0
649.0,152.0,649.0
488.0,108.0,488.0
74.0,3.0,74.0
712.0,506.0,712.0
931.0,772.0,931.0
444.0,124.0,444.0
775.0,331.0,775.0
991.0,124.0,991.0
553.0,159.0,553.0
228.0,732.0,732.0
614.0,674.0,674.0
321.0,500.0,500.0
188.0,78.0,188.0
180.0,65.0,180.0
620.0,388.0,620.0
18.0,797.0,797.0
516.0,940.0,940.0
507.0,217.0,507.0
717.0,220.0,717.0
540.0,260.0,540.0
143.0,779.0,779.0
187.0,690.0,690.0
62.0,109.0,109.0
443.0,821.0,821.0
739.0,713.0,739.0
792.0,667.0,792.0
845.0,343.0,845.0
41.0,497.0,497.0
401.0,411.0,411.0
417.0,272.0,417.0
883.0,830.0,883.0
577.0,46.0,577.0
678.0,587.0,678.0
492.0,180.0,492.0
370.0,398.0,398.0
792.0,852.0,852.0
508.0,661.0,661.0
246.0,544.0,544.0
570.0,286.0,570.0
194.0,915.0,915.0
594.0,841.0,841.0
870.0,374.0,870.0
44.0,545.0,545.0
169.0,60.0,169.0
511.0,65.0,511.0
379.0,832.0,832.0
118.0,653.0,653.0
187.0,357.0,357.0
117.0,340.0,340.0
115.0,990.0,990.0
71.0,654.0,654.0
36.0,919.0,919.0
793.0,551.0,793.0
502.0,835.0,835.0
861.0,702.0,861.0
818.0,819.0,819.0
360.0,701.0,701.0
951.0,496.0,951.0
502.0,383.0,502.0
391.0,2.0,391.0
608.0,578.0,608.0
35.0,641.0,641.0
471.0,171.0,471.0
198.0,144.0,198.0
985.0,575.0,985.0
147.0,248.0,248.0
81.0,862.0,862.0
73.0,94.0,94.0
947.0,761.0,947.0
713.0,506.0,713.0
746.0,840.0,840.0
936.0,260.0,936.0
113.0,644.0,644.0
776.0,883.0,883.0
308.0,17.0,308.0
22.0,952.0,952.0
47.0,641.0,641.0
546.0,276.0,546.0
153.0,819.0,819.0
469.0,918.0,918.0
265.0,237.0,265.0
338.0,266.0,338.0
398.0,376.0,398.0
811.0,567.0,811.0
790.0,899.0,899.0
926.0,133.0,926.0
751.0,312.0,751.0
24.0,124.0,124.0
552.0,987.0,987.0
592.0,524.0,592.0
512.0,467.0,512.0
103.0,788.0,788.0
994.0,876.0,994.0
345.0,692.0,692.0
929.0,828.0,929.0
790.0,578.0,790.0
474.0,647.0,647.0
532.0,16.0,532.0
26.0,911.0,911.0
775.0,613.0,775.0
523.0,403.0,523.0
813.0,453.0,813.0
842.0,722.0,842.0
154.0,639.0,639.0
128.0,790.0,790.0
730.0,253.0,730.0
44.0,549.0,549.0
583.0,803.0,803.0
959.0,205.0,959.0
187.0,548.0,548.0
371.0,92.0,371.0
274.0,16.0,274.0
930.0,335.0,930.0
591.0,486.0,591.0
754.0,859.0,859.0
592.0,390.0,592.0
574.0,62.0,574.0
652.0,281.0,652.0
278.0,639.0,639.0
682.0,35.0,682.0
354.0,29.0,354.0
448.0,691.0,691.0
759.0,811.0,811.0
524.0,875.0,875.0
311.0,388.0,388.0
665.0,32.0,665.0
433.0,384.0,433.0
998.0,139.0,998.0
455.0,582.0,582.0
135.0,296.0,296.0
185.0,391.0,391.0
141.0,801.0,801.0
271.0,342.0,342.0
138.0,870.0,870.0
736.0,428.0,736.0
42.0,53.0,53.0
998.0,693.0,998.0
357.0,167.0,357.0
300.0,628.0,628.0
2.0,149.0,149.0
590.0,712.0,712.0
521.0,326.0,521.0
679.0,472.0,679.0
115.0,365.0,365.0
81.0,860.0,860.0
403.0,12.0,403.0
701.0,861.0,861.0
846.0,226.0,846.0
111.0,660.0,660.0
673.0,614.0,673.0
513.0,207.0,513.0
263.0,383.0,383.0
526.0,707.0,707.0
845.0,841.0,845.0
315.0,853.0,853.0
920.0,151.0,920.0
675.0,760.0,760.0
915.0,403.0,915.0
809.0,536.0,809.0
929.0,177.0,929.0
53.0,467.0,467.0
719.0,353.0,719.0
629.0,130.0,629.0
906.0,729.0,906.0
941.0,671.0,941.0
737.0,27.0,737.0
960.0,224.0,960.0
684.0,429.0,684.0
399.0,432.0,432.0
649.0,548.0,649.0
172.0,796.0,796.0
417.0,875.0,875.0
343.0,747.0,747.0
140.0,185.0,185.0
383.0,799.0,799.0
149.0,418.0,418.0
178.0,449.0,449.0
927.0,945.0,945.0
162.0,790.0,790.0
43.0,219.0,219.0
692.0,716.0,716.0
446.0,515.0,515.0
396.0,794.0,794.0
308.0,945.0,945.0
169.0,596.0,596.0
935.0,505.0,935.0
403.0,683.0,683.0
25.0,826.0,826.0
499.0,499.0,499.0
531.0,701.0,701.0
391.0,764.0,764.0
718.0,13.0,718.0
650.0,176.0,650.0
345.0,268.0,345.0
187.0,115.0,187.0
48.0,701.0,701.0
388.0,668.0,668.0
1.0,391.0,391.0
994.0,104.0,994.0
365.0,56.0,365.0
549.0,575.0,575.0
437.0,764.0,764.0
814.0,402.0,814.0
78.0,864.0,864.0
19.0,258.0,258.0
452.0,23.0,452.0
470.0,207.0,470.0
469.0,225.0,469.0
295.0,173.0,295.0
744.0,217.0,744.0
474.0,96.0,474.0
547.0,998.0,998.0
817.0,192.0,817.0
57.0,768.0,768.0
790.0,975.0,975.0
121.0,633.0,633.0
822.0,35.0,822.0
813.0,404.0,813.0
686.0,572.0,686.0
820.0,259.0,820.0
786.0,924.0,924.0
541.0,766.0,766.0
565.0,629.0,629.0
736.0,372.0,736.0
670.0,943.0,943.0
70.0,628.0,628.0
155.0,307.0,307.0
314.0,114.0,314.0
610.0,453.0,610.0
860.0,264.0,860.0
319.0,469.0,469.0
273.0,241.0,273.0
23.0,503.0,503.0
616.0,331.0,616.0
486.0,170.0,486.0
133.0,175.0,175.0
668.0,560.0,668.0
582.0,830.0,830.0
287.0,841.0,841.0
491.0,850.0,850.0
355.0,977.0,977.0
496.0,971.0,971.0
95.0,506.0,506.0
676.0,347.0,676.0
168.0,759.0,759.0
317.0,16.0,317.0
781.0,422.0,781.0
337.0,713.0,713.0
373.0,573.0,573.0
695.0,105.0,695.0
710.0,48.0,710.0
962.0,480.0,962.0
899.0,585.0,899.0
241.0,553.0,553.0
159.0,54.0,159.0
995.0,629.0,995.0
14.0,822.0,822.0
78.0,53.0,78.0
73.0,371.0,371.0
276.0,958.0,958.0
761.0,11.0,761.0
42.0,909.0,909.0
655.0,920.0,920.0
271.0,261.0,271.0
196.0,321.0,321.0
288.0,345.0,345.0
138.0,804.0,804.0
381.0,939.0,939.0
424.0,746.0,746.0
778.0,471.0,778.0
129.0,743.0,743.0
470.0,110.0,470.0
973.0,948.0,973.0
485.0,443.0,485.0
966.0,134.0,966.0
152.0,129.0,152.0
155.0,144.0,155.0
651.0,24.0,651.0
137.0,474.0,474.0
438.0,730.0,730.0
200.0,664.0,664.0
79.0,948.0,948.0
753.0,212.0,753.0
836.0,111.0,836.0
403.0,220.0,403.0
608.0,670.0,670.0
219.0,136.0,219.0
890.0,833.0,890.0
711.0,989.0,989.0
504.0,468.0,504.0
257.0,101.0,257.0
695.0,269.0,695.0
673.0,374.0,673.0
658.0,997.0,997.0
573.0,484.0,573.0
448.0,380.0,448.0
1.0,981.0,981.0
559.0,980.0,980.0
414.0,460.0,460.0
298.0,469.0,469.0
438.0,28.0,438.0
14.0,558.0,558.0
274.0,578.0,578.0
830.0,779.0,830.0
497.0,649.0,649.0
718.0,154.0,718.0
287.0,807.0,807.0
497.0,199.0,497.0
133.0,710.0,710.0
96.0,958.0,958.0
634.0,224.0,634.0
80.0,252.0,252.0
30.0,984.0,984.0
599.0,281.0,599.0
905.0,485.0,905.0
890.0,374.0,890.0
206.0,521.0,521.0
167.0,329.0,329.0
816.0,810.0,816.0
245.0,873.0,873.0
8.0,299.0,299.0
982.0,889.0,982.0
189.0,518.0,518.0
285.0,61.0,285.0
49.0,445.0,445.0
882.0,630.0,882.0
46.0,670.0,670.0
855.0,131.0,855.0
483.0,906.0,906.0
501.0,247.0,501.0
959.0,462.0,959.0
599.0,531.0,599.0
62.0,171.0,171.0
269.0,508.0,508.0
281.0,345.0,345.0
772.0,775.0,775.0
728.0,917.0,917.0
